observation_uuid,photo_id,extension,path,bbox,max_conf,name,split,cropped_path,exists
ab42bbf1-41cf-4568-83d7-5be028e8723e,582172467,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Cervus_elaphus/582172467.jpg,"[0.0824, 0.6359, 0.351, 0.1819]",0.887,Cervus elaphus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Cervus_elaphus/582172467.jpg,True
d6afaf74-def6-44d9-a257-6849f488e7cc,239464149,jpeg,/home/golubev.dmitriy25/datasets/experement/data/test/Sciurus_vulgaris/239464149.jpeg,"[0.3999, 0.3, 0.2399, 0.554]",0.313,Sciurus vulgaris,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sciurus_vulgaris/239464149.jpg,True
69b29d0d-7a6d-47be-a054-02656f0908e4,422447103,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Ursus_arctos/422447103.jpeg,"[0.4133, 0.5719, 0.2933, 0.192]",0.95,Ursus arctos,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Ursus_arctos/422447103.jpg,True
0f1ea576-9eda-491c-beee-01ee2cc015dd,306086753,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Meles_meles/306086753.jpeg,"[0.3213, 0.306, 0.3963, 0.4679]",0.303,Meles meles,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Meles_meles/306086753.jpg,True
5cd46d24-acc5-4b9f-a97c-e78c12c3b992,603276428,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Meles_meles/603276428.jpg,"[0.2597, 0.1859, 0.5088, 0.684]",0.342,Meles meles,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Meles_meles/603276428.jpg,True
85187061-1d68-4be9-a166-27b6f8ce9d18,322732054,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Cervus_elaphus/322732054.jpg,"[0.0639, 0.5066, 0.3359, 0.328]",0.663,Cervus elaphus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Cervus_elaphus/322732054.jpg,True
88ec0366-d008-4e71-9ee3-8dd152bc2cad,293607497,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Meles_meles/293607497.jpeg,"[0.0186, 0.0939, 0.9069, 0.726]",0.892,Meles meles,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Meles_meles/293607497.jpg,True
3de0cc65-d080-444d-ae20-a0730971e219,492779898,jpg,/home/golubev.dmitriy25/datasets/experement/data/val/Alces_alces/492779898.jpg,"[0.4533, 0.156, 0.2533, 0.4059]",0.901,Alces alces,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Alces_alces/492779898.jpg,True
bc99c3c9-7a87-41ec-91d4-cb4839ebe6db,185787565,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Sciurus_vulgaris/185787565.jpeg,"[0.4499, 0.3123, 0.222, 0.3333]",0.921,Sciurus vulgaris,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sciurus_vulgaris/185787565.jpg,True
8387cad5-acfc-460c-85de-a96fd03795af,620833048,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Lepus_timidus/620833048.jpg,"[0.2028, 0.24, 0.5693, 0.4679]",0.307,Lepus timidus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Lepus_timidus/620833048.jpg,True
87294d3c-891e-4bd1-863c-38d95c2b5bb8,528160112,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Canis_lupus/528160112.jpg,"[0.056, 0.0, 0.9419, 0.8776]",0.464,Canis lupus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Canis_lupus/528160112.jpg,True
3033ebd0-fe60-4c7b-b258-83e09280ddb6,47051302,jpg,/home/golubev.dmitriy25/datasets/experement/data/val/Alces_alces/47051302.jpg,"[0.2219, 0.5146, 0.414, 0.3333]",0.947,Alces alces,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Alces_alces/47051302.jpg,True
aabf13b0-afee-40bb-a0e7-4d36ba5a6860,462801816,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Canis_lupus/462801816.jpg,"[0.2359, 0.3697, 0.354, 0.5498]",0.955,Canis lupus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Canis_lupus/462801816.jpg,True
f7b5fe9a-fb02-4b0d-9407-06f878eb723b,353779514,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Capreolus_pygargus/353779514.jpeg,"[0.3719, 0.2426, 0.316, 0.6373]",0.949,Capreolus pygargus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Capreolus_pygargus/353779514.jpg,True
46a1b412-2731-4534-b004-39b61b0a3315,333438687,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Rangifer_tarandus/333438687.jpeg,"[0.418, 0.3918, 0.172, 0.2397]",0.933,Rangifer tarandus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Rangifer_tarandus/333438687.jpg,True
a6d14043-11f0-4f38-b4bc-2c1792288679,49560749,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Canis_lupus/49560749.jpg,"[0.5279, 0.1599, 0.28, 0.1899]",0.244,Canis lupus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Canis_lupus/49560749.jpg,True
bf711099-d474-4fcd-9f82-a5850a6404ba,438662304,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Sciurus_vulgaris/438662304.jpeg,"[0.302, 0.3131, 0.3339, 0.3274]",0.716,Sciurus vulgaris,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sciurus_vulgaris/438662304.jpg,True
04b8a4d6-9c52-4e07-8cc3-ce14d7ee109e,280250290,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Ursus_arctos/280250290.jpeg,"[0.2999, 0.4624, 0.2399, 0.2552]",0.937,Ursus arctos,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Ursus_arctos/280250290.jpg,True
d744467a-972e-4d88-a7de-dd2060b6b594,349998006,png,/home/golubev.dmitriy25/datasets/experement/data/test/Nyctereutes_procyonoides/349998006.png,"[0.3199, 0.2491, 0.222, 0.3416]",0.941,Nyctereutes procyonoides,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Nyctereutes_procyonoides/349998006.jpg,True
6e311c20-9e32-44d2-8c84-796b83e91bd6,275835606,jpeg,/home/golubev.dmitriy25/datasets/experement/data/val/Sus_scrofa/275835606.jpeg,"[0.018, 0.2297, 0.6539, 0.6851]",0.886,Sus scrofa,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sus_scrofa/275835606.jpg,True
8d860668-970b-4f08-91ef-357118127e6a,573454766,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Meles_meles/573454766.jpg,"[0.6739, 0.5302, 0.236, 0.2206]",0.942,Meles meles,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Meles_meles/573454766.jpg,True
ca4e3a7d-f60c-4981-bc04-e6306aa0df10,577329340,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Sus_scrofa/577329340.jpg,"[0.0, 0.0, 0.9599, 0.9863]",0.851,Sus scrofa,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sus_scrofa/577329340.jpg,True
1511c9c6-035e-429a-a86e-fa92b53332d9,493705445,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Sciurus_vulgaris/493705445.jpeg,"[0.1995, 0.0279, 0.6203, 0.702]",0.893,Sciurus vulgaris,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sciurus_vulgaris/493705445.jpg,True
27bad466-7944-476d-a67d-c7e1c5405637,345466626,jpg,/home/golubev.dmitriy25/datasets/experement/data/val/Canis_lupus/345466626.jpg,"[0.16, 0.1899, 0.4906, 0.5559]",0.887,Canis lupus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Canis_lupus/345466626.jpg,True
f647ca33-2235-4f85-8a79-2510d8027a25,378528172,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Nyctereutes_procyonoides/378528172.jpeg,"[0.32, 0.4239, 0.256, 0.4399]",0.913,Nyctereutes procyonoides,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Nyctereutes_procyonoides/378528172.jpg,True
18b7c394-dccc-4a33-8ada-ab95228a17fa,558554487,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Vulpes_vulpes/558554487.jpg,"[0.034, 0.56, 0.4239, 0.2]",0.853,Vulpes vulpes,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Vulpes_vulpes/558554487.jpg,True
fd329845-c4e3-4f02-9afd-9dee61a005cf,149399109,jpg,/home/golubev.dmitriy25/datasets/experement/data/test/Ursus_arctos/149399109.jpg,"[0.096, 0.608, 0.254, 0.1599]",0.938,Ursus arctos,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Ursus_arctos/149399109.jpg,True
36e7a490-5568-4401-9e0a-65b46ccf54c7,275745440,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Capreolus_pygargus/275745440.jpeg,"[0.2, 0.3333, 0.5939, 0.5705]",0.683,Capreolus pygargus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Capreolus_pygargus/275745440.jpg,True
6d48c011-bf93-4b8d-b680-ae7a6148a496,522808362,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Lynx_lynx/522808362.jpg,"[0.578, 0.4612, 0.25, 0.3274]",0.94,Lynx lynx,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Lynx_lynx/522808362.jpg,True
09b2115c-b7ff-427b-9641-50da1064ce94,307271215,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Alces_alces/307271215.jpg,"[0.2746, 0.392, 0.3893, 0.126]",0.902,Alces alces,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Alces_alces/307271215.jpg,True
577412b8-fb0a-4500-b786-d6f103837100,287455407,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Alces_alces/287455407.jpg,"[0.164, 0.1973, 0.7059, 0.6906]",0.959,Alces alces,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Alces_alces/287455407.jpg,True
d1d1540e-33af-477b-b84c-8a0aa47ab92f,679730746,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Rangifer_tarandus/679730746.jpg,"[0.4719, 0.3903, 0.3, 0.2372]",0.909,Rangifer tarandus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Rangifer_tarandus/679730746.jpg,True
d3bf0715-3568-4605-ac90-e8b8d18301a7,431944161,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Sciurus_vulgaris/431944161.jpeg,"[0.701, 0.384, 0.2455, 0.266]",0.866,Sciurus vulgaris,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sciurus_vulgaris/431944161.jpg,True
230e7d87-ff72-41dc-9bce-6c2bb2c94d09,590065346,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Cervus_elaphus/590065346.jpg,"[0.2186, 0.414, 0.3973, 0.3479]",0.921,Cervus elaphus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Cervus_elaphus/590065346.jpg,True
0fdcf006-0f86-4c15-b498-65f281494f4a,472127958,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Sciurus_vulgaris/472127958.jpeg,"[0.3579, 0.3113, 0.164, 0.3592]",0.873,Sciurus vulgaris,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sciurus_vulgaris/472127958.jpg,True
fc292990-68e5-4905-906c-7f2e43a9421a,615738041,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Cervus_elaphus/615738041.jpg,"[0.1968, 0.52, 0.3803, 0.236]",0.608,Cervus elaphus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Cervus_elaphus/615738041.jpg,True
f4a3993b-3c8f-465b-b7e6-afe9ac685515,505601658,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Lepus_timidus/505601658.jpg,"[0.332, 0.1995, 0.3339, 0.5187]",0.841,Lepus timidus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Lepus_timidus/505601658.jpg,True
44d8e4cb-c12d-42bd-b521-0020db8ac45a,13402933,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Meles_meles/13402933.jpeg,"[0.1702, 0.55, 0.3262, 0.148]",0.38,Meles meles,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Meles_meles/13402933.jpg,True
b27224ff-7333-48e7-9d5a-b8b7f85adbb9,617719117,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Canis_lupus/617719117.jpg,"[0.456, 0.6888, 0.418, 0.2412]",0.951,Canis lupus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Canis_lupus/617719117.jpg,True
b232dffd-bd09-41fa-a9fa-528656973f28,478390366,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Sciurus_vulgaris/478390366.jpg,"[0.2919, 0.1899, 0.582, 0.716]",0.717,Sciurus vulgaris,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sciurus_vulgaris/478390366.jpg,True
322f88fe-6786-4adc-ac68-30ab573a19dc,549008783,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Meles_meles/549008783.jpg,"[0.0, 0.1708, 0.37, 0.7864]",0.939,Meles meles,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Meles_meles/549008783.jpg,True
32645979-aa48-4b36-bb71-6ea984bbe91f,65273261,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Cervus_elaphus/65273261.jpg,"[0.3099, 0.2704, 0.55, 0.7259]",0.896,Cervus elaphus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Cervus_elaphus/65273261.jpg,True
867f9955-f4bc-4239-afc6-be312a70113a,116459957,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Ursus_arctos/116459957.jpeg,"[0.3599, 0.2799, 0.282, 0.4586]",0.906,Ursus arctos,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Ursus_arctos/116459957.jpg,True
366d6e78-b4e2-44f3-986e-3a3aab9b6765,336443594,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Sciurus_vulgaris/336443594.jpeg,"[0.3699, 0.3153, 0.3079, 0.4504]",0.89,Sciurus vulgaris,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sciurus_vulgaris/336443594.jpg,True
bfff2be6-816c-402f-aba2-9d5a2ff7da7e,408232851,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Cervus_elaphus/408232851.jpeg,"[0.1519, 0.0, 0.646, 0.9789]",0.97,Cervus elaphus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Cervus_elaphus/408232851.jpg,True
d0076ef9-85a4-498a-892f-68d06c6e6464,629677550,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Vulpes_vulpes/629677550.jpg,"[0.256, 0.4785, 0.3379, 0.2722]",0.856,Vulpes vulpes,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Vulpes_vulpes/629677550.jpg,True
29bfbcf8-87e3-47ef-9fba-9fe0560b8809,492747470,jpeg,/home/golubev.dmitriy25/datasets/experement/data/test/Sciurus_vulgaris/492747470.jpeg,"[0.3345, 0.3659, 0.4021, 0.27]",0.927,Sciurus vulgaris,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sciurus_vulgaris/492747470.jpg,True
11a883e5-0046-4aa8-b864-761551006121,54009022,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Alces_alces/54009022.jpg,"[0.37, 0.4239, 0.2599, 0.2053]",0.924,Alces alces,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Alces_alces/54009022.jpg,True
72d34e91-483c-4d7f-8ebd-fd69f711f841,307306416,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Meles_meles/307306416.jpeg,"[0.0779, 0.5199, 0.688, 0.2319]",0.876,Meles meles,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Meles_meles/307306416.jpg,True
b1261e25-ef63-4dde-8027-901aaf712f97,456310521,jpg,/home/golubev.dmitriy25/datasets/experement/data/test/Canis_lupus/456310521.jpg,"[0.3991, 0.3584, 0.2379, 0.2652]",0.884,Canis lupus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Canis_lupus/456310521.jpg,True
3a19d8b0-d9f3-49d6-85b6-f7dcf0f7798e,259631456,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Lynx_lynx/259631456.jpg,"[0.2693, 0.416, 0.3786, 0.2759]",0.692,Lynx lynx,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Lynx_lynx/259631456.jpg,True
e2f64a4d-c81b-4d83-bdc1-2bffe38f3584,4241530,JPG,/home/golubev.dmitriy25/datasets/experement/data/test/Ursus_arctos/4241530.JPG,"[0.482, 0.4613, 0.2199, 0.2053]",0.912,Ursus arctos,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Ursus_arctos/4241530.jpg,True
9a3f684d-81e6-4e39-a1a5-26428ed452e7,651040361,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Sciurus_vulgaris/651040361.jpg,"[0.4, 0.2192, 0.31, 0.3723]",0.907,Sciurus vulgaris,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sciurus_vulgaris/651040361.jpg,True
727740d1-45fb-4ed5-9d47-de3e7b518979,621472328,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Alces_alces/621472328.jpg,"[0.3359, 0.3273, 0.2879, 0.3633]",0.536,Alces alces,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Alces_alces/621472328.jpg,True
bbacef36-d681-4a0c-84f6-b2a6a8437499,550786363,jpg,/home/golubev.dmitriy25/datasets/experement/data/test/Vulpes_vulpes/550786363.jpg,"[0.0799, 0.099, 0.702, 0.8858]",0.661,Vulpes vulpes,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Vulpes_vulpes/550786363.jpg,True
e456a2ac-4ad9-4c68-b1df-2b1a0218c0bf,32017913,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Sus_scrofa/32017913.jpg,"[0.328, 0.238, 0.3199, 0.208]",0.431,Sus scrofa,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sus_scrofa/32017913.jpg,True
daf7e426-aac2-4e2e-9cfe-654325f98a4d,182155232,jpeg,/home/golubev.dmitriy25/datasets/experement/data/test/Sus_scrofa/182155232.jpeg,"[0.0746, 0.35, 0.5306, 0.3519]",0.895,Sus scrofa,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sus_scrofa/182155232.jpg,True
af0422a8-5fb3-4838-a348-7100456c0f95,55601946,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Rangifer_tarandus/55601946.jpg,"[0.4339, 0.4557, 0.2259, 0.2895]",0.896,Rangifer tarandus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Rangifer_tarandus/55601946.jpg,True
afc34cc9-c5f6-4eef-8ff3-b61dbb7ed30c,554049448,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Rangifer_tarandus/554049448.jpg,"[0.288, 0.3183, 0.312, 0.3813]",0.275,Rangifer tarandus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Rangifer_tarandus/554049448.jpg,True
0860d8b7-9f7c-4b3e-8e34-4a9cd02fb078,96603938,jpg,/home/golubev.dmitriy25/datasets/experement/data/val/Sus_scrofa/96603938.jpg,"[0.166, 0.1886, 0.5099, 0.4677]",0.95,Sus scrofa,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sus_scrofa/96603938.jpg,True
ce4df5ed-86cd-444a-8b9c-9120d6befb68,354524441,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Capreolus_pygargus/354524441.jpeg,"[0.1439, 0.3477, 0.596, 0.3638]",0.402,Capreolus pygargus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Capreolus_pygargus/354524441.jpg,True
d515e6d4-982c-466d-aca5-d18da9189552,33265709,jpeg,/home/golubev.dmitriy25/datasets/experement/data/test/Meles_meles/33265709.jpeg,"[0.0, 0.008, 1.0, 0.9919]",0.372,Meles meles,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Meles_meles/33265709.jpg,True
228bed52-2a93-4e0e-aa09-d63423c56038,31008336,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Alces_alces/31008336.jpeg,"[0.4839, 0.3146, 0.312, 0.3413]",0.959,Alces alces,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Alces_alces/31008336.jpg,True
3de4927e-975e-42ab-bc5f-1739a1e3ae9d,113806861,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Rangifer_tarandus/113806861.jpg,"[0.4739, 0.2664, 0.3059, 0.3652]",0.931,Rangifer tarandus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Rangifer_tarandus/113806861.jpg,True
fb478e71-5bf7-4b8e-9b13-cfbdf442ccab,611713881,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Sus_scrofa/611713881.jpg,"[0.1013, 0.162, 0.6586, 0.7599]",0.647,Sus scrofa,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sus_scrofa/611713881.jpg,True
5236db80-eeb7-416b-8d77-e47e6977dcd7,612387136,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Sus_scrofa/612387136.jpg,"[0.1, 0.2562, 0.386, 0.4982]",0.956,Sus scrofa,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sus_scrofa/612387136.jpg,True
9230c980-3ea1-4184-a9e9-cd80d4558b2f,65612230,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Meles_meles/65612230.jpeg,"[0.136, 0.1199, 0.6079, 0.72]",0.811,Meles meles,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Meles_meles/65612230.jpg,True
8f4d9f49-d966-4944-a45d-e98966ef277c,347237513,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Rangifer_tarandus/347237513.jpeg,"[0.556, 0.2986, 0.2759, 0.3093]",0.965,Rangifer tarandus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Rangifer_tarandus/347237513.jpg,True
fdd5dd44-d6bc-41a4-b07d-edbc62d5ab27,604811375,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Cervus_elaphus/604811375.jpg,"[0.4599, 0.3594, 0.14, 0.3024]",0.88,Cervus elaphus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Cervus_elaphus/604811375.jpg,True
c1d24206-f454-4e9b-b5dd-400a833f9757,634507601,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Ursus_arctos/634507601.jpg,"[0.352, 0.2266, 0.412, 0.5093]",0.862,Ursus arctos,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Ursus_arctos/634507601.jpg,True
f766b2fb-b7ec-479b-a0d4-a9a61f2446d6,463496850,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Rangifer_tarandus/463496850.jpeg,"[0.2946, 0.3022, 0.3303, 0.3134]",0.949,Rangifer tarandus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Rangifer_tarandus/463496850.jpg,True
8c107fcd-0d62-4b4b-8b99-476c0a3ed43d,532242183,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Lepus_timidus/532242183.jpg,"[0.356, 0.2693, 0.2939, 0.4933]",0.946,Lepus timidus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Lepus_timidus/532242183.jpg,True
747a4e04-2fd8-4705-acd3-e87291e6cbb2,68178455,jpg,/home/golubev.dmitriy25/datasets/experement/data/val/Meles_meles/68178455.jpg,"[0.1454, 0.2, 0.6535, 0.3759]",0.756,Meles meles,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Meles_meles/68178455.jpg,True
dba933c0-5932-454b-9e8a-492d049b5950,684399025,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Vulpes_vulpes/684399025.jpg,"[0.3439, 0.2275, 0.564, 0.5119]",0.96,Vulpes vulpes,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Vulpes_vulpes/684399025.jpg,True
27b3f73e-824c-4353-96b3-37181c37596f,8632573,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Sus_scrofa/8632573.jpg,"[0.3199, 0.1306, 0.4379, 0.8213]",0.443,Sus scrofa,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sus_scrofa/8632573.jpg,True
e8efce57-9871-49bf-a645-e0618e610f69,465778994,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Canis_lupus/465778994.jpeg,"[0.198, 0.2249, 0.6019, 0.5699]",0.964,Canis lupus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Canis_lupus/465778994.jpg,True
1d2287f8-cba3-41a3-81f8-f3d349606d92,79199123,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Sciurus_vulgaris/79199123.jpg,"[0.528, 0.3306, 0.1159, 0.3919]",0.653,Sciurus vulgaris,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sciurus_vulgaris/79199123.jpg,True
5731e911-4aac-46ad-855e-021337b99892,376890112,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Vulpes_vulpes/376890112.jpeg,"[0.372, 0.1759, 0.5899, 0.824]",0.757,Vulpes vulpes,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Vulpes_vulpes/376890112.jpg,True
7a25d580-a7ad-4380-81aa-2348fb3674b5,285748347,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Meles_meles/285748347.jpeg,"[0.18, 0.2749, 0.2599, 0.4048]",0.892,Meles meles,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Meles_meles/285748347.jpg,True
c0db7a5a-59d7-4639-b3e9-0c0e3a3a6d27,466544382,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Capreolus_pygargus/466544382.jpeg,"[0.348, 0.3573, 0.2579, 0.2732]",0.864,Capreolus pygargus,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Capreolus_pygargus/466544382.jpg,True
32e303d5-1d09-4f52-9bb3-eee1c4b6b4e2,266233241,jpg,/home/golubev.dmitriy25/datasets/experement/data/val/Nyctereutes_procyonoides/266233241.jpg,"[0.0959, 0.182, 0.6666, 0.5239]",0.871,Nyctereutes procyonoides,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Nyctereutes_procyonoides/266233241.jpg,True
e690c58a-ca1d-4ebe-9164-2fe0942af2f0,595199872,jpg,/home/golubev.dmitriy25/datasets/experement/data/train/Sciurus_vulgaris/595199872.jpg,"[0.2259, 0.2222, 0.716, 0.6096]",0.953,Sciurus vulgaris,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sciurus_vulgaris/595199872.jpg,True
e3c4fe8e-9de8-4290-abcf-6802f87a0558,55256967,jpeg,/home/golubev.dmitriy25/datasets/experement/data/train/Sciurus_vulgaris/55256967.jpeg,"[0.128, 0.0, 0.6779, 0.9973]",0.671,Sciurus vulgaris,train,/home/golubev.dmitriy25/datasets/experement/data_cropped/train/Sciurus_vulgaris/55256967.jpg,True
